IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.79.208.59,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2053,80,false,SYD,Oceania,Sydney,93,0.00
52.64.153.64,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2096,80,false,SYD,Oceania,Sydney,93,0.00
3.107.155.172,8080,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.79.10.40,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2082,80,false,SYD,Oceania,Sydney,93,0.00
52.65.52.144,2086,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2082,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,93,0.00
52.65.52.144,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.79.10.40,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2095,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,93,0.00
52.65.184.139,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2086,80,false,SYD,Oceania,Sydney,93,0.00
52.65.184.139,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2095,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2053,80,false,SYD,Oceania,Sydney,93,0.00
52.65.52.144,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.79.129.232,2052,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2053,80,false,SYD,Oceania,Sydney,93,0.00
3.105.36.23,2082,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2096,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2082,80,false,SYD,Oceania,Sydney,93,0.00
3.24.229.42,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.79.129.232,2086,80,false,SYD,Oceania,Sydney,93,0.00
52.64.153.64,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2087,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2095,80,false,SYD,Oceania,Sydney,93,0.00
52.62.216.87,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,93,0.00
52.64.153.64,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,94,0.00
54.66.80.167,2086,80,false,SYD,Oceania,Sydney,94,0.00
52.65.52.144,2052,80,false,SYD,Oceania,Sydney,94,0.00
52.65.99.165,2083,80,false,SYD,Oceania,Sydney,94,0.00
13.238.235.196,2083,80,false,SYD,Oceania,Sydney,94,0.00
54.79.197.209,2083,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,94,0.00
13.55.59.224,2086,80,false,SYD,Oceania,Sydney,94,0.00
52.65.99.165,2087,80,false,SYD,Oceania,Sydney,94,0.00
3.105.24.122,2082,80,false,SYD,Oceania,Sydney,94,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.236.104.165,2096,80,false,SYD,Oceania,Sydney,94,0.00
54.253.222.7,2052,80,false,SYD,Oceania,Sydney,94,0.00
13.237.223.44,2052,80,false,SYD,Oceania,Sydney,94,0.00
54.79.190.249,2086,80,false,SYD,Oceania,Sydney,94,0.00
13.237.94.188,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.236.104.165,2095,80,false,SYD,Oceania,Sydney,94,0.00
54.66.80.167,2082,80,false,SYD,Oceania,Sydney,94,0.00
3.105.65.61,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.237.94.188,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.55.59.224,2052,80,false,SYD,Oceania,Sydney,94,0.00
3.105.65.61,2052,80,false,SYD,Oceania,Sydney,94,0.00
13.236.104.165,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.237.94.188,2082,80,false,SYD,Oceania,Sydney,94,0.00
13.55.59.224,2082,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,94,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,94,0.00
3.105.24.122,2095,80,false,SYD,Oceania,Sydney,94,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,94,0.00
54.79.197.209,2086,80,false,SYD,Oceania,Sydney,94,0.00
13.55.59.224,2083,80,false,SYD,Oceania,Sydney,94,0.00
54.79.197.209,2096,80,false,SYD,Oceania,Sydney,94,0.00
54.252.91.41,2087,80,false,SYD,Oceania,Sydney,94,0.00
3.24.11.240,2096,80,false,SYD,Oceania,Sydney,94,0.00
54.252.91.41,2052,80,false,SYD,Oceania,Sydney,94,0.00
52.65.52.144,2082,80,false,SYD,Oceania,Sydney,94,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,94,0.00
3.105.65.61,2086,80,false,SYD,Oceania,Sydney,94,0.00
3.105.24.122,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,95,0.00
52.65.184.139,2096,80,false,SYD,Oceania,Sydney,95,0.00
3.105.12.136,2053,80,false,SYD,Oceania,Sydney,95,0.00
54.252.91.41,2096,80,false,SYD,Oceania,Sydney,95,0.00
13.55.237.163,2096,80,false,SYD,Oceania,Sydney,95,0.00
3.105.24.122,2083,80,false,SYD,Oceania,Sydney,96,0.00
3.105.65.61,2095,80,false,SYD,Oceania,Sydney,98,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,98,0.00
52.65.52.144,2095,80,false,SYD,Oceania,Sydney,98,0.00
13.209.22.185,80,80,false,ICN,Asia Pacific,Seoul,99,0.00
15.165.63.136,2095,80,false,ICN,Asia Pacific,Seoul,99,0.00
13.55.237.163,2083,80,false,SYD,Oceania,Sydney,99,0.00
15.165.63.136,2053,80,false,ICN,Asia Pacific,Seoul,99,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,99,0.00
15.165.63.136,2052,80,false,ICN,Asia Pacific,Seoul,100,0.00
52.79.235.86,80,80,false,ICN,Asia Pacific,Seoul,101,0.00
3.105.12.136,2087,80,false,SYD,Oceania,Sydney,101,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,105,0.00
54.252.91.41,2083,80,false,SYD,Oceania,Sydney,106,0.00
3.105.24.122,2052,80,false,SYD,Oceania,Sydney,107,0.00
54.252.91.41,2095,80,false,SYD,Oceania,Sydney,110,0.00
96.0.144.67,80,80,false,SIN,Asia Pacific,Singapore,111,0.00
96.0.147.129,80,80,false,SIN,Asia Pacific,Singapore,111,0.00
96.0.147.114,443,80,false,SIN,Asia Pacific,Singapore,112,0.00
96.0.147.114,80,80,false,SIN,Asia Pacific,Singapore,112,0.00
54.253.222.7,2053,80,false,SYD,Oceania,Sydney,124,0.00
176.116.21.104,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.185,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.214,2086,80,false,LHR,Europe,London,153,0.00
176.116.21.100,2083,80,false,LHR,Europe,London,153,0.00
176.116.21.88,2082,80,false,LHR,Europe,London,153,0.00
176.116.21.124,2096,80,false,LHR,Europe,London,153,0.00
176.116.21.19,2053,80,false,LHR,Europe,London,153,0.00
176.116.21.41,2052,80,false,LHR,Europe,London,153,0.00
176.116.21.75,2052,80,false,LHR,Europe,London,153,0.00
176.116.21.82,2083,80,false,LHR,Europe,London,154,0.00
176.116.21.152,2053,80,false,LHR,Europe,London,154,0.00
176.116.21.232,2053,80,false,LHR,Europe,London,154,0.00
176.116.21.100,2086,80,false,LHR,Europe,London,154,0.00
176.116.21.105,2087,80,false,LHR,Europe,London,154,0.00
176.116.21.131,2052,80,false,LHR,Europe,London,154,0.00
176.116.21.96,2095,80,false,LHR,Europe,London,154,0.00
176.116.21.84,2086,80,false,LHR,Europe,London,154,0.00
176.116.21.78,2083,80,false,LHR,Europe,London,154,0.00
176.116.21.140,2053,80,false,LHR,Europe,London,154,0.00
176.116.21.32,2086,80,false,LHR,Europe,London,154,0.00
176.116.21.127,2082,80,false,LHR,Europe,London,154,0.00
176.116.21.137,2086,80,false,LHR,Europe,London,154,0.00
176.116.21.131,2053,80,false,LHR,Europe,London,154,0.00
176.116.21.157,2095,80,false,LHR,Europe,London,154,0.00
35.178.92.164,2087,80,false,ORD,North America,Chicago,154,0.00
176.116.21.19,2086,80,false,LHR,Europe,London,154,0.00
176.116.21.19,2095,80,false,LHR,Europe,London,154,0.00
176.116.21.101,2082,80,false,LHR,Europe,London,154,0.00
176.116.21.103,2096,80,false,LHR,Europe,London,154,0.00
176.116.21.36,2083,80,false,LHR,Europe,London,154,0.00
176.116.21.75,2083,80,false,LHR,Europe,London,154,0.00
176.116.21.91,2052,80,false,LHR,Europe,London,154,0.00
176.116.21.36,2052,80,false,LHR,Europe,London,154,0.00
35.178.92.164,8080,80,false,ORD,North America,Chicago,154,0.00
176.116.21.41,2053,80,false,LHR,Europe,London,154,0.00
176.116.21.75,2086,80,false,LHR,Europe,London,154,0.00
176.116.21.76,2052,80,false,LHR,Europe,London,154,0.00
176.116.21.123,2082,80,false,LHR,Europe,London,154,0.00
176.116.21.14,2087,80,false,LHR,Europe,London,154,0.00
176.116.21.180,2052,80,false,LHR,Europe,London,154,0.00
176.116.21.175,2082,80,false,LHR,Europe,London,154,0.00
176.116.21.93,2082,80,false,LHR,Europe,London,155,0.00
176.116.21.175,2053,80,false,LHR,Europe,London,155,0.00
176.116.21.77,2087,80,false,LHR,Europe,London,155,0.00
176.116.21.131,2083,80,false,LHR,Europe,London,155,0.00
176.116.21.136,2095,80,false,LHR,Europe,London,155,0.00
176.116.21.98,2052,80,false,LHR,Europe,London,155,0.00
176.116.21.74,2083,80,false,LHR,Europe,London,155,0.00
176.116.21.77,2096,80,false,LHR,Europe,London,155,0.00
176.116.21.175,2096,80,false,LHR,Europe,London,155,0.00
176.116.21.108,2083,80,false,LHR,Europe,London,155,0.00
176.116.21.180,2086,80,false,LHR,Europe,London,155,0.00
176.116.21.141,2086,80,false,LHR,Europe,London,155,0.00
176.116.21.232,2082,80,false,LHR,Europe,London,155,0.00
176.116.21.220,2096,80,false,LHR,Europe,London,155,0.00
176.116.21.134,2087,80,false,LHR,Europe,London,155,0.00
176.116.21.100,2053,80,false,LHR,Europe,London,155,0.00
176.116.21.141,2096,80,false,LHR,Europe,London,155,0.00
176.116.21.159,2086,80,false,LHR,Europe,London,155,0.00
176.116.21.129,2087,80,false,LHR,Europe,London,155,0.00
176.116.21.157,2052,80,false,LHR,Europe,London,155,0.00
176.116.21.102,2087,80,false,LHR,Europe,London,155,0.00
176.116.21.77,2086,80,false,LHR,Europe,London,155,0.00
176.116.21.148,2082,80,false,LHR,Europe,London,155,0.00
176.116.21.132,2053,80,false,LHR,Europe,London,155,0.00
176.116.21.226,2086,80,false,LHR,Europe,London,156,0.00
176.116.21.94,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.127,2095,80,false,LHR,Europe,London,159,0.00
13.36.63.124,2086,80,false,CDG,Europe,Paris,159,0.00
13.36.24.111,2095,80,false,CDG,Europe,Paris,159,0.00
176.116.21.32,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.19,2096,80,false,LHR,Europe,London,160,0.00
176.116.21.94,2095,80,false,LHR,Europe,London,160,0.00
15.236.116.199,2095,80,false,CDG,Europe,Paris,160,0.00
15.188.168.174,2086,80,false,CDG,Europe,Paris,160,0.00
176.116.21.127,2087,80,false,LHR,Europe,London,160,0.00
13.36.63.124,2053,80,false,CDG,Europe,Paris,160,0.00
13.36.162.145,2083,80,false,CDG,Europe,Paris,160,0.00
176.116.21.92,2082,80,false,LHR,Europe,London,160,0.00
13.36.162.145,2082,80,false,CDG,Europe,Paris,160,0.00
176.116.21.93,2083,80,false,LHR,Europe,London,160,0.00
176.116.21.19,2083,80,false,LHR,Europe,London,160,0.00
176.116.21.85,2083,80,false,LHR,Europe,London,160,0.00
176.116.21.146,2096,80,false,LHR,Europe,London,160,0.00
35.178.92.164,443,80,false,ORD,North America,Chicago,160,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,160,0.00
15.236.116.199,2053,80,false,CDG,Europe,Paris,160,0.00
176.116.21.116,2083,80,false,LHR,Europe,London,160,0.00
176.116.21.36,2095,80,false,LHR,Europe,London,160,0.00
176.116.21.81,2052,80,false,LHR,Europe,London,160,0.00
176.116.21.104,2096,80,false,LHR,Europe,London,160,0.00
176.116.21.180,2083,80,false,LHR,Europe,London,160,0.00
176.116.21.153,2086,80,false,LHR,Europe,London,160,0.00
176.116.21.36,2053,80,false,LHR,Europe,London,160,0.00
15.188.168.174,2096,80,false,CDG,Europe,Paris,160,0.00
13.36.24.111,2087,80,false,CDG,Europe,Paris,160,0.00
35.178.92.164,2086,80,false,ORD,North America,Chicago,161,0.00
176.116.21.140,2095,80,false,LHR,Europe,London,161,0.00
176.116.21.136,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.137,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.180,2053,80,false,LHR,Europe,London,161,0.00
176.116.21.32,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.186,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.80,2087,80,false,LHR,Europe,London,161,0.00
15.236.116.199,2086,80,false,CDG,Europe,Paris,161,0.00
176.116.21.137,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.87,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.186,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.132,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.142,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.93,2095,80,false,LHR,Europe,London,161,0.00
13.36.253.240,2096,80,false,CDG,Europe,Paris,161,0.00
176.116.21.180,2095,80,false,LHR,Europe,London,161,0.00
13.36.253.240,2083,80,false,CDG,Europe,Paris,161,0.00
176.116.21.32,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.175,2095,80,false,LHR,Europe,London,161,0.00
176.116.21.36,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.104,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.36,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.123,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.41,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.175,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.124,2095,80,false,LHR,Europe,London,161,0.00
15.188.168.174,2087,80,false,CDG,Europe,Paris,161,0.00
176.116.21.104,2052,80,false,LHR,Europe,London,161,0.00
15.188.168.174,2053,80,false,CDG,Europe,Paris,161,0.00
176.116.21.153,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.186,2083,80,false,LHR,Europe,London,161,0.00
13.36.162.145,2087,80,false,CDG,Europe,Paris,161,0.00
176.116.21.74,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.142,2053,80,false,LHR,Europe,London,161,0.00
176.116.21.157,2082,80,false,LHR,Europe,London,162,0.00
176.116.21.77,2052,80,false,LHR,Europe,London,162,0.00
176.116.21.109,2083,80,false,LHR,Europe,London,162,0.00
176.116.21.142,2096,80,false,LHR,Europe,London,162,0.00
176.116.21.175,2083,80,false,LHR,Europe,London,162,0.00
176.116.21.108,2096,80,false,LHR,Europe,London,162,0.00
176.116.21.141,2095,80,false,LHR,Europe,London,162,0.00
176.116.21.153,2095,80,false,LHR,Europe,London,162,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,162,0.00
176.116.21.220,2053,80,false,LHR,Europe,London,162,0.00
176.116.21.95,2095,80,false,LHR,Europe,London,162,0.00
176.116.21.102,2053,80,false,LHR,Europe,London,162,0.00
176.116.21.136,2052,80,false,LHR,Europe,London,162,0.00
176.116.21.75,2053,80,false,LHR,Europe,London,162,0.00
13.37.165.175,2053,80,false,CDG,Europe,Paris,162,0.00
176.116.21.85,2095,80,false,LHR,Europe,London,163,0.00
176.116.21.32,2095,80,false,LHR,Europe,London,163,0.00
176.116.21.75,2082,80,false,LHR,Europe,London,163,0.00
176.116.21.75,2096,80,false,LHR,Europe,London,163,0.00
176.116.21.127,2086,80,false,LHR,Europe,London,163,0.00
13.36.24.111,2082,80,false,CDG,Europe,Paris,163,0.00
13.36.63.124,2082,80,false,CDG,Europe,Paris,163,0.00
176.116.21.87,2052,80,false,LHR,Europe,London,163,0.00
13.36.253.240,2082,80,false,CDG,Europe,Paris,163,0.00
176.116.21.83,2082,80,false,LHR,Europe,London,163,0.00
176.116.21.96,2087,80,false,LHR,Europe,London,163,0.00
176.116.21.32,2052,80,false,LHR,Europe,London,163,0.00
176.116.21.73,2096,80,false,LHR,Europe,London,163,0.00
3.9.172.239,80,80,false,LHR,Europe,London,163,0.00
176.116.21.175,2087,80,false,LHR,Europe,London,163,0.00
18.134.226.163,80,80,false,LHR,Europe,London,163,0.00
176.116.21.142,2086,80,false,LHR,Europe,London,163,0.00
176.116.21.105,2086,80,false,LHR,Europe,London,164,0.00
13.36.162.145,2052,80,false,CDG,Europe,Paris,164,0.00
176.116.21.98,2087,80,false,LHR,Europe,London,164,0.00
16.63.33.251,2052,80,false,ZRH,Europe,Zurich,164,0.00
176.116.21.109,2052,80,false,LHR,Europe,London,164,0.00
176.116.21.36,2082,80,false,LHR,Europe,London,164,0.00
176.116.21.103,2086,80,false,LHR,Europe,London,164,0.00
176.116.21.184,2087,80,false,LHR,Europe,London,164,0.00
176.116.21.88,2052,80,false,LHR,Europe,London,164,0.00
176.116.21.137,2053,80,false,LHR,Europe,London,164,0.00
176.116.21.82,2086,80,false,LHR,Europe,London,164,0.00
176.116.21.81,2096,80,false,LHR,Europe,London,164,0.00
176.116.21.146,2095,80,false,LHR,Europe,London,164,0.00
176.116.21.132,2095,80,false,LHR,Europe,London,164,0.00
16.63.33.251,2053,80,false,ZRH,Europe,Zurich,164,0.00
176.116.21.86,2086,80,false,LHR,Europe,London,164,0.00
176.116.21.127,2052,80,false,LHR,Europe,London,164,0.00
176.116.21.140,2086,80,false,LHR,Europe,London,164,0.00
13.36.24.111,2052,80,false,CDG,Europe,Paris,164,0.00
176.116.21.104,2082,80,false,LHR,Europe,London,164,0.00
176.116.21.220,2087,80,false,LHR,Europe,London,164,0.00
35.178.92.164,2096,80,false,ORD,North America,Chicago,164,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,164,0.00
176.116.21.100,2087,80,false,LHR,Europe,London,164,0.00
176.116.21.89,2083,80,false,LHR,Europe,London,164,0.00
176.116.21.105,2096,80,false,LHR,Europe,London,164,0.00
15.161.216.233,2096,80,false,MXP,Europe,Milan,164,0.00
176.116.21.103,2087,80,false,LHR,Europe,London,164,0.00
176.116.21.123,2086,80,false,LHR,Europe,London,164,0.00
176.116.21.90,2052,80,false,LHR,Europe,London,164,0.00
176.116.21.220,2083,80,false,LHR,Europe,London,164,0.00
176.116.21.19,2052,80,false,LHR,Europe,London,164,0.00
16.63.55.49,2095,80,false,MXP,Europe,Milan,164,0.00
13.36.162.145,2096,80,false,CDG,Europe,Paris,164,0.00
176.116.21.141,2087,80,false,LHR,Europe,London,165,0.00
16.63.55.49,2053,80,false,MXP,Europe,Milan,165,0.00
15.160.14.66,2082,80,false,MXP,Europe,Milan,165,0.00
176.116.21.151,2086,80,false,LHR,Europe,London,165,0.00
16.63.251.69,2096,80,false,MXP,Europe,Milan,165,0.00
176.116.21.157,2087,80,false,LHR,Europe,London,165,0.00
18.102.5.243,2096,80,false,MXP,Europe,Milan,165,0.00
176.116.21.136,2086,80,false,LHR,Europe,London,165,0.00
176.116.21.127,2053,80,false,LHR,Europe,London,165,0.00
176.116.21.124,2083,80,false,LHR,Europe,London,165,0.00
13.36.253.240,2052,80,false,CDG,Europe,Paris,165,0.00
15.161.216.233,2087,80,false,MXP,Europe,Milan,165,0.00
176.116.21.103,2083,80,false,LHR,Europe,London,165,0.00
15.161.74.249,2053,80,false,MXP,Europe,Milan,165,0.00
13.36.94.86,2053,443,true,CDG,Europe,Paris,165,0.00
13.37.133.212,2083,443,true,CDG,Europe,Paris,165,0.00
176.116.21.100,2095,80,false,LHR,Europe,London,165,0.00
16.63.55.49,2086,80,false,MXP,Europe,Milan,165,0.00
176.116.21.129,2053,80,false,LHR,Europe,London,165,0.00
176.116.21.40,2087,80,false,LHR,Europe,London,165,0.00
15.160.252.181,2053,80,false,MXP,Europe,Milan,166,0.00
176.116.21.109,2096,80,false,LHR,Europe,London,166,0.00
15.160.15.101,2082,80,false,MXP,Europe,Milan,166,0.00
15.160.14.66,2086,80,false,MXP,Europe,Milan,166,0.00
176.116.21.159,2052,80,false,LHR,Europe,London,166,0.00
15.160.80.28,2083,80,false,MXP,Europe,Milan,166,0.00
15.160.15.255,2053,80,false,MXP,Europe,Milan,166,0.00
16.63.33.251,2096,80,false,ZRH,Europe,Zurich,166,0.00
15.161.40.69,2083,80,false,MXP,Europe,Milan,166,0.00
176.116.21.152,2082,80,false,LHR,Europe,London,166,0.00
16.63.251.69,2053,80,false,MXP,Europe,Milan,166,0.00
15.161.216.233,2052,80,false,MXP,Europe,Milan,166,0.00
35.152.82.124,2086,80,false,MXP,Europe,Milan,167,0.00
16.63.251.69,2052,80,false,MXP,Europe,Milan,167,0.00
16.63.55.49,2083,80,false,MXP,Europe,Milan,167,0.00
16.63.55.49,2082,80,false,MXP,Europe,Milan,167,0.00
3.120.76.162,2095,80,false,FRA,Europe,Frankfurt,167,0.00
15.160.15.101,2095,80,false,MXP,Europe,Milan,167,0.00
15.160.250.170,2087,80,false,MXP,Europe,Milan,167,0.00
176.116.21.124,2086,80,false,LHR,Europe,London,167,0.00
176.116.21.89,2053,80,false,LHR,Europe,London,167,0.00
176.116.21.74,2095,80,false,LHR,Europe,London,167,0.00
176.116.21.132,2096,80,false,LHR,Europe,London,167,0.00
15.161.216.233,2053,80,false,MXP,Europe,Milan,167,0.00
15.161.40.69,2052,80,false,MXP,Europe,Milan,167,0.00
15.160.15.101,2096,80,false,MXP,Europe,Milan,167,0.00
176.116.21.84,2096,80,false,LHR,Europe,London,167,0.00
15.160.19.149,2052,80,false,MXP,Europe,Milan,167,0.00
176.116.21.103,2095,80,false,LHR,Europe,London,167,0.00
176.116.21.127,2083,80,false,LHR,Europe,London,167,0.00
176.116.21.101,2095,80,false,LHR,Europe,London,167,0.00
35.152.82.124,2087,80,false,MXP,Europe,Milan,167,0.00
176.116.21.180,2082,80,false,LHR,Europe,London,167,0.00
176.116.21.175,2052,80,false,LHR,Europe,London,167,0.00
176.116.21.127,2096,80,false,LHR,Europe,London,167,0.00
176.116.21.100,2096,80,false,LHR,Europe,London,167,0.00
176.116.21.101,2096,80,false,LHR,Europe,London,168,0.00
18.195.212.150,80,80,false,FRA,Europe,Frankfurt,168,0.00
35.152.82.124,2082,80,false,MXP,Europe,Milan,168,0.00
35.152.82.124,2052,80,false,MXP,Europe,Milan,168,0.00
176.116.21.108,2095,80,false,LHR,Europe,London,168,0.00
18.157.78.22,2082,80,false,FRA,Europe,Frankfurt,168,0.00
15.161.186.110,2096,80,false,MXP,Europe,Milan,168,0.00
176.116.21.93,2053,80,false,LHR,Europe,London,168,0.00
18.157.78.22,2083,80,false,FRA,Europe,Frankfurt,168,0.00
176.116.21.108,2082,80,false,LHR,Europe,London,168,0.00
15.160.80.28,2087,80,false,MXP,Europe,Milan,168,0.00
176.116.21.104,2053,80,false,LHR,Europe,London,168,0.00
15.160.14.66,2096,80,false,MXP,Europe,Milan,168,0.00
18.157.78.22,2052,80,false,FRA,Europe,Frankfurt,168,0.00
15.160.14.66,2052,80,false,MXP,Europe,Milan,168,0.00
35.152.82.124,2053,80,false,MXP,Europe,Milan,168,0.00
18.157.78.22,2096,80,false,FRA,Europe,Frankfurt,168,0.00
15.160.250.170,2083,80,false,MXP,Europe,Milan,168,0.00
15.161.186.110,2052,80,false,MXP,Europe,Milan,168,0.00
15.160.252.181,2052,80,false,MXP,Europe,Milan,168,0.00
176.116.21.121,2052,80,false,LHR,Europe,London,168,0.00
15.161.216.233,2095,80,false,MXP,Europe,Milan,168,0.00
15.160.250.170,2096,80,false,MXP,Europe,Milan,168,0.00
16.63.55.49,2052,80,false,MXP,Europe,Milan,168,0.00
15.161.40.69,2082,80,false,MXP,Europe,Milan,168,0.00
15.161.74.249,2096,80,false,MXP,Europe,Milan,168,0.00
16.63.251.69,2086,80,false,MXP,Europe,Milan,168,0.00
176.116.21.97,2083,80,false,LHR,Europe,London,168,0.00
54.155.155.196,2082,80,false,DUB,Europe,Dublin,168,0.00
15.161.186.110,2095,80,false,MXP,Europe,Milan,168,0.00
18.102.5.243,2095,80,false,MXP,Europe,Milan,168,0.00
176.116.21.182,2095,80,false,LHR,Europe,London,168,0.00
176.116.21.107,2096,80,false,LHR,Europe,London,168,0.00
176.116.21.85,2082,80,false,LHR,Europe,London,168,0.00
176.116.21.153,2053,80,false,LHR,Europe,London,168,0.00
3.120.137.26,2053,80,false,FRA,Europe,Frankfurt,168,0.00
52.18.205.36,2082,80,false,DUB,Europe,Dublin,168,0.00
18.202.149.25,2082,80,false,DUB,Europe,Dublin,169,0.00
3.120.76.162,2083,80,false,FRA,Europe,Frankfurt,169,0.00
